order_release_id,order_line_id,return_type,return_date,packet_id,customer_paid_amount,total_settlement,total_actual_settlement,amount_pending_settlement,prepaid_commission_deduction,prepaid_logistics_deduction,prepaid_payment,postpaid_commission_deduction,postpaid_logistics_deduction,postpaid_payment,return_id,upload_timestamp
8321029281,10321000779,return_refund,2025-02-16 06:32:23,9664387561,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100016358441,2025-03-31 15:59:51.184547
8310720155,10310691532,return_refund,2025-02-15 06:22:42,9661141896,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100016117021,2025-03-31 15:59:51.184547
8309594057,10309565418,return_refund,2025-02-13 13:16:48,9660669775,748.997,-706.547,-706.547,0.0,136.853,-94.4,-749.0,0.0,0.0,0.0,100015645296,2025-03-31 15:59:51.184547
8309459404,10309430765,return_refund,2025-02-12 13:31:25,9660847890,599.004,-572.155,-572.155,0.0,98.117,-74.0509,-537.0,11.328,-8.5491,-62.0,100014902330,2025-03-31 15:59:51.184547
8294480125,10294451378,return_refund,2025-01-27 09:51:25,9655855423,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100011326033,2025-03-31 15:59:51.184547
8292440331,10292411558,return_refund,2025-01-29 09:32:58,9655265192,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011792605,2025-03-31 15:59:51.184547
8281548517,10281519520,return_refund,2025-01-22 04:35:47,9651767194,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100009851655,2025-03-31 15:59:51.184547
8297035841,10297007123,return_refund,2025-02-03 09:14:04,9656644802,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100012984660,2025-03-31 15:59:51.184547
8301740541,10301711847,return_refund,2025-02-09 07:36:36,9658192322,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100014368819,2025-03-31 15:59:51.184547
8301110516,10301081821,return_refund,2025-02-03 14:40:09,9658046159,798.998,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100013092250,2025-03-31 15:59:51.184547
8293171973,10293143214,return_refund,2025-01-31 12:36:17,9655452308,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100012271706,2025-03-31 15:59:51.184547
8297234189,10297205473,return_refund,2025-02-02 10:57:59,9656748271,799.008,-712.011,-712.011,0.0,141.055,-57.0058,-772.0,4.934,-1.9942,-27.0,100012541554,2025-03-31 15:59:51.184547
8293166965,10293138206,return_refund,2025-02-04 07:37:20,9655459662,998.992,-887.269,-887.269,0.0,182.531,-70.8,-999.0,0.0,0.0,0.0,100013036054,2025-03-31 15:59:51.184547
8291231355,10291202561,exchange,2025-01-25 11:36:37,9654845014,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100011600434,2025-03-31 15:59:51.184547
8292583397,10292554624,return_refund,2025-01-28 13:33:39,9655340735,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100011508916,2025-03-31 15:59:51.184547
8303238343,10303209651,return_refund,2025-02-21 12:18:54,9658678929,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100017556742,2025-03-31 15:59:51.184547
8312154683,10312126074,return_refund,2025-02-14 13:36:20,9661701707,948.99,-834.605,-834.605,0.0,156.038,-53.0941,-854.0,17.357,-5.9059,-95.0,100015207553,2025-03-31 15:59:51.184547
8297107045,10297078328,return_refund,2025-02-01 07:13:21,9656815901,748.997,-682.948,-682.948,0.0,126.255,-65.31772,-691.0,10.597,-5.48228,-58.0,100012327994,2025-03-31 15:59:51.184547
8285560208,10285531316,return_refund,2025-01-27 13:31:05,9653042515,629.003,-608.473,-608.473,0.0,114.927,-94.4,-629.0,0.0,0.0,0.0,100011238614,2025-03-31 15:59:51.184547
8294566202,10294537456,return_refund,2025-02-11 08:38:17,9655889592,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100014353165,2025-03-31 15:59:51.184547
8291235805,10291207011,return_refund,2025-01-26 10:58:33,9654955811,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100011082919,2025-03-31 15:59:51.184547
8316121664,10316093098,return_refund,2025-02-14 12:07:08,9662807865,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100015803155,2025-03-31 15:59:51.184547
8318301756,10318273199,exchange,2025-02-14 11:37:28,9663524708,899.0,-846.84,-846.84,0.0,164.26,-112.1,-899.0,0.0,0.0,0.0,100016656208,2025-03-31 15:59:51.184547
8291527933,10291499148,return_refund,2025-01-26 09:41:46,9654989658,798.998,-723.811,-723.811,0.0,11.687,-5.66754,-63.96,134.302,-65.13246,-735.04,100010944757,2025-03-31 15:59:51.184547
8319955513,10319926980,return_refund,2025-02-21 07:20:59,9664037684,948.99,-834.604,-834.604,0.0,173.396,-59.0,-949.0,0.0,0.0,0.0,100017620273,2025-03-31 15:59:51.184547
8318174895,10318146338,return_refund,2025-02-15 13:09:54,9663472042,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100016124734,2025-03-31 15:59:51.184547
8297118906,10297090188,return_refund,2025-01-31 05:36:57,9656684504,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100012241124,2025-03-31 15:59:51.184547
8293002729,10292973970,return_refund,2025-01-29 09:46:31,9655378800,599.004,-548.555,-548.555,0.0,0.0,0.0,0.0,109.445,-59.0,-599.0,100011749342,2025-03-31 15:59:51.184547
8295551849,10295523109,return_refund,2025-01-31 07:47:45,9656347088,698.996,-642.083,-642.083,0.0,115.658,-64.1153,-633.0,12.059,-6.6847,-66.0,100012186300,2025-03-31 15:59:51.184547
8308464070,10308435419,return_refund,2025-02-09 08:22:14,9660362819,649.005,-624.819,-624.819,0.0,118.581,-94.4,-649.0,0.0,0.0,0.0,100014475599,2025-03-31 15:59:51.184547
8291331345,10291302553,return_refund,2025-01-27 07:42:37,9654891470,848.999,-776.475,-776.475,0.0,0.0,0.0,0.0,155.125,-82.6,-849.0,100010819026,2025-03-31 15:59:51.184547
8312831670,10312803066,return_refund,2025-02-20 10:40:41,9661737978,599.004,-583.954,-583.954,0.0,101.224,-87.3082,-554.0,8.222,-7.0918,-45.0,100016956473,2025-03-31 15:59:51.184547
8291644209,10291615425,return_refund,2025-01-27 11:12:36,9654981759,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011253995,2025-03-31 15:59:51.184547
8313005114,10312976514,return_refund,2025-02-13 09:26:51,9661781434,798.998,-723.812,-723.812,0.0,124.063,-60.16702,-679.0,21.925,-10.63298,-120.0,100015187425,2025-03-31 15:59:51.184547
8299236332,10299207630,return_refund,2025-02-04 12:18:07,9657407036,849.01,-776.475,-776.475,0.0,155.125,-82.6,-849.0,0.0,0.0,0.0,100012488085,2025-03-31 15:59:51.184547
8304388307,10304359621,return_refund,2025-02-07 08:13:06,9659017188,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100013765946,2025-03-31 15:59:51.184547
8310857353,10310828731,return_refund,2025-02-12 12:20:39,9661116895,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015282244,2025-03-31 15:59:51.184547
8311304920,10311276300,return_refund,2025-02-17 06:42:36,9661382951,599.004,-572.154,-572.154,0.0,98.483,-74.32584,-539.0,10.963,-8.27416,-60.0,100016171466,2025-03-31 15:59:51.184547
8323247494,10323219017,return_refund,2025-02-18 09:18:41,9665082568,948.99,-834.604,-834.604,0.0,0.0,0.0,0.0,173.396,-59.0,-949.0,100016817647,2025-03-31 15:59:51.184547
8294719539,10294690796,return_refund,2025-01-30 06:53:36,9655932890,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100011887886,2025-03-31 15:59:51.184547
8293624584,10293595829,exchange,2025-01-27 12:20:41,9655685779,698.996,-665.684,-665.684,0.0,114.196,-84.40658,-625.0,13.52,-9.99342,-74.0,100011590507,2025-03-31 15:59:51.184547
8307484628,10307455956,return_refund,2025-02-13 13:59:27,9660079695,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100014955416,2025-03-31 15:59:51.184547
8318669523,10318640971,return_refund,2025-02-16 09:23:16,9663651818,799.008,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016396768,2025-03-31 15:59:51.184547
8293768016,10293739263,exchange,2025-01-27 16:20:00,9655678735,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100011863501,2025-03-31 15:59:51.184547
8288473553,10288444728,return_refund,2025-01-22 08:13:13,9653931049,599.004,-560.355,-560.355,0.0,109.445,-70.8,-599.0,0.0,0.0,0.0,100009914615,2025-03-31 15:59:51.184547
8297577096,10297548382,return_refund,2025-02-09 06:47:41,9656936785,499.002,-478.626,-478.626,0.0,0.0,0.0,0.0,91.174,-70.8,-499.0,100014322902,2025-03-31 15:59:51.184547
8307186886,10307158213,return_refund,2025-02-09 07:41:48,9660000306,599.004,-548.555,-548.555,0.0,109.445,-59.0,-599.0,0.0,0.0,0.0,100014346046,2025-03-31 15:59:51.184547
8296753382,10296724656,exchange,2025-01-31 12:22:54,9656567193,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012563722,2025-03-31 15:59:51.184547
8288792975,10288764158,return_refund,2025-01-24 12:41:22,9654077373,649.005,-624.819,-624.819,0.0,118.581,-94.4,-649.0,0.0,0.0,0.0,100010442114,2025-03-31 15:59:51.184547
8314950898,10314922310,return_refund,2025-02-12 07:14:58,9662406056,699.006,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100015378859,2025-03-31 15:59:51.184547
8322198903,10322170415,return_refund,2025-02-18 11:07:17,9664762648,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100016848495,2025-03-31 15:59:51.184547
8303266552,10303237860,return_refund,2025-02-04 13:49:10,9658677743,649.006,-601.218,-601.218,0.0,100.859,-60.21776,-552.0,17.723,-10.58224,-97.0,100013178734,2025-03-31 15:59:51.184547
8309326968,10309298327,return_refund,2025-02-10 05:35:37,9660739709,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100014713803,2025-03-31 15:59:51.184547
8296255565,10296226830,return_refund,2025-02-07 07:16:31,9656513947,949.001,-870.004,-870.004,0.0,56.336,-30.67056,-308.33,117.06,-63.72944,-640.67,100014117819,2025-03-31 15:59:51.184547
8309853102,10309824465,return_refund,2025-02-10 09:39:32,9660796841,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100014602090,2025-03-31 15:59:51.184547
8298283643,10298254935,return_refund,2025-02-06 11:42:47,9657102590,798.998,-747.411,-747.411,0.0,119.678,-77.38676,-655.0,26.311,-17.01324,-144.0,100012540914,2025-03-31 15:59:51.184547
8306636704,10306608025,return_refund,2025-02-12 11:30:52,9659862913,999.002,-910.869,-910.869,0.0,0.0,0.0,0.0,182.531,-94.4,-999.0,100014921325,2025-03-31 15:59:51.184547
8296902299,10296873577,return_refund,2025-02-01 07:29:51,9656725340,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100012461006,2025-03-31 15:59:51.184547
8300062583,10300033886,return_refund,2025-02-02 07:32:06,9657617320,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012773887,2025-03-31 15:59:51.184547
8294848580,10294819837,return_refund,2025-01-28 14:30:47,9656167384,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100011466428,2025-03-31 15:59:51.184547
8298188408,10298159699,return_refund,2025-01-30 07:10:55,9657076613,899.01,-793.74,-793.74,0.0,0.0,0.0,0.0,164.26,-59.0,-899.0,100012020600,2025-03-31 15:59:51.184547
8304390411,10304361725,return_refund,2025-02-07 08:18:01,9658998138,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100013387342,2025-03-31 15:59:51.184547
8297351769,10297323053,return_refund,2025-02-01 13:25:28,9656830717,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100012611252,2025-03-31 15:59:51.184547
8297633929,10297605216,return_refund,2025-02-01 09:49:19,9656889727,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100012285050,2025-03-31 15:59:51.184547
8300062580,10300033884,return_refund,2025-02-02 07:34:04,9657617320,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100012773877,2025-03-31 15:59:51.184547
8285790101,10285761219,exchange,2025-01-21 11:41:29,9653164712,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100010520240,2025-03-31 15:59:51.184547
8317045644,10317017084,exchange,2025-02-13 12:57:07,9663163068,798.998,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100016141919,2025-03-31 15:59:51.184547
8303000855,10302972162,return_refund,2025-02-10 12:37:03,9658599956,949.001,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100014692049,2025-03-31 15:59:51.184547
8309303440,10309274799,return_refund,2025-02-13 09:22:28,9660629921,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015712277,2025-03-31 15:59:51.184547
8316171339,10316142774,return_refund,2025-02-12 13:43:19,9662804462,899.01,-793.74,-793.74,0.0,164.26,-59.0,-899.0,0.0,0.0,0.0,100015410206,2025-03-31 15:59:51.184547
8313936807,10313908210,return_refund,2025-02-13 05:56:49,9662190208,798.998,-723.811,-723.811,0.0,138.498,-67.16678,-758.0,7.491,-3.63322,-41.0,100015256893,2025-03-31 15:59:51.184547
8288131451,10288102618,return_refund,2025-01-22 13:23:40,9653772141,999.002,-910.869,-910.869,0.0,0.0,0.0,0.0,182.531,-94.4,-999.0,100010052821,2025-03-31 15:59:51.184547
8303929103,10303900415,return_refund,2025-02-11 10:42:48,9658902843,649.005,-601.219,-601.219,0.0,0.0,0.0,0.0,118.581,-70.8,-649.0,100014497006,2025-03-31 15:59:51.184547
8307858077,10307829407,return_refund,2025-02-09 11:21:05,9660181605,899.0,-846.84,-846.84,0.0,164.26,-112.1,-899.0,0.0,0.0,0.0,100014273782,2025-03-31 15:59:51.184547
8314659323,10314630727,return_refund,2025-02-16 08:02:32,9662240694,599.004,-572.154,-572.154,0.0,98.483,-74.32584,-539.0,10.963,-8.27416,-60.0,100016318086,2025-03-31 15:59:51.184547
8291527931,10291499146,return_refund,2025-01-26 09:41:26,9654989658,798.998,-57.94054,-57.94054,0.0,11.687,-5.66754,-63.96,0.0,0.0,0.0,100010944875,2025-03-31 15:59:51.184547
8318643179,10318614627,return_refund,2025-02-16 08:09:54,9663632616,799.008,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016198671,2025-03-31 15:59:51.184547
8310414877,10310386252,return_refund,2025-02-10 10:02:32,9661041490,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100014814105,2025-03-31 15:59:51.184547
8297367874,10297339158,return_refund,2025-02-01 07:54:06,9656812393,599.004,-572.155,-572.155,0.0,105.802,-79.8506,-579.06,3.643,-2.7494,-19.94,100012345110,2025-03-31 15:59:51.184547
8318940780,10318912231,return_refund,2025-02-17 14:55:31,9663701614,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016643919,2025-03-31 15:59:51.184547
8296875619,10296846895,return_refund,2025-02-01 14:04:07,9656617600,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100012557343,2025-03-31 15:59:51.184547
8314882474,10314853879,return_refund,2025-02-13 06:29:53,9662455777,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015510515,2025-03-31 15:59:51.184547
8290094114,10290065312,exchange,2025-01-24 13:36:16,9654480626,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100010594277,2025-03-31 15:59:51.184547
8285253399,10285224501,return_refund,2025-01-24 12:26:22,9652861599,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100010386936,2025-03-31 15:59:51.184547
8290746086,10290717287,return_refund,2025-01-24 06:26:42,9654654015,798.998,-712.011,-712.011,0.0,0.0,0.0,0.0,145.989,-59.0,-799.0,100010451709,2025-03-31 15:59:51.184547
8317248164,10317219613,exchange,2025-02-13 10:54:41,9663161728,799.008,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100016388627,2025-03-31 15:59:51.184547
8301924840,10301896146,exchange,2025-02-02 12:20:02,9658287171,799.008,-712.011,-712.011,0.0,145.989,-59.0,-799.0,0.0,0.0,0.0,100013038291,2025-03-31 15:59:51.184547
8294279942,10294251190,return_refund,2025-01-31 08:49:39,9655899503,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100012244695,2025-03-31 15:59:51.184547
8293048493,10293019734,exchange,2025-01-26 14:01:26,9655397145,948.99,-846.404,-846.404,0.0,173.396,-70.8,-949.0,0.0,0.0,0.0,100011361725,2025-03-31 15:59:51.184547
8298227361,10298198651,return_refund,2025-02-02 07:20:37,9657092169,799.008,-723.811,-723.811,0.0,0.0,0.0,0.0,145.989,-70.8,-799.0,100012754733,2025-03-31 15:59:51.184547
8314882477,10314853884,exchange,2025-02-12 12:46:04,9662455777,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015658284,2025-03-31 15:59:51.184547
8317331314,10317302763,exchange,2025-02-13 12:48:50,9663158900,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100017156820,2025-03-31 15:59:51.184547
8306834461,10306805787,return_refund,2025-02-11 10:22:16,9659924657,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100014977034,2025-03-31 15:59:51.184547
8297284351,10297255635,return_refund,2025-02-01 06:09:04,9656799926,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100012418834,2025-03-31 15:59:51.184547
8296550258,10296521526,exchange,2025-01-30 12:07:04,9656489985,949.001,-870.004,-870.004,0.0,173.396,-94.4,-949.0,0.0,0.0,0.0,100012252780,2025-03-31 15:59:51.184547
8313993087,10313964490,return_refund,2025-02-15 07:48:17,9662413853,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100016104963,2025-03-31 15:59:51.184547
8301302187,10301273492,return_refund,2025-02-07 13:27:25,9658308826,798.998,-723.812,-723.812,0.0,76.488,-37.09448,-418.62,69.5,-33.70552,-380.38,100013616689,2025-03-31 15:59:51.184547
8186450680,10186420900,return_refund,2024-11-16 19:25:54,9623805513,554.002,-523.576,-523.576,0.0,0.0,0.0,0.0,101.224,-70.8,-554.0,4480689382,2025-03-31 15:59:51.184547
8289636316,10289607511,exchange,2025-01-24 13:43:45,9654306747,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100010796423,2025-03-31 15:59:51.184547
8311910711,10311882100,exchange,2025-02-10 17:58:37,9661531320,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100015123931,2025-03-31 15:59:51.184547
8286434848,10286405985,return_refund,2025-01-26 15:40:16,9653296714,798.998,-723.811,-723.811,0.0,134.295,-65.12892,-735.0,11.694,-5.67108,-64.0,100010920672,2025-03-31 15:59:51.184547
8294553664,10294524917,return_refund,2025-02-08 05:02:53,9655901607,599.004,-601.655,-601.655,0.0,99.579,-101.99448,-545.0,9.866,-10.10552,-54.0,100013717448,2025-03-31 15:59:51.184547
8296543243,10296514511,return_refund,2025-02-03 14:38:57,9656486016,999.002,-910.869,-910.869,0.0,0.0,0.0,0.0,182.531,-94.4,-999.0,100013125044,2025-03-31 15:59:51.184547
8311340028,10311311410,return_refund,2025-02-11 08:30:37,9661398957,599.004,-601.654,-601.654,0.0,98.483,-100.87112,-539.0,10.963,-11.22888,-60.0,100015168395,2025-03-31 15:59:51.184547
8294306657,10294277905,return_refund,2025-01-29 08:01:01,9656022766,599.004,-572.155,-572.155,0.0,109.445,-82.6,-599.0,0.0,0.0,0.0,100011643825,2025-03-31 15:59:51.184547
8296358263,10296329528,return_refund,2025-02-14 14:08:39,9656483579,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100015625247,2025-03-31 15:59:51.184547
8297571906,10297543192,return_refund,2025-02-05 08:07:11,9656894329,599.004,-601.655,-601.655,0.0,0.0,0.0,0.0,109.445,-112.1,-599.0,100013489648,2025-03-31 15:59:51.184547
8316171337,10316142772,return_refund,2025-02-12 13:08:09,9662804462,948.99,-834.604,-834.604,0.0,173.396,-59.0,-949.0,0.0,0.0,0.0,100015410827,2025-03-31 15:59:51.184547
8290388677,10290359875,return_refund,2025-01-27 13:36:36,9654606126,949.001,-870.004,-870.004,0.0,0.0,0.0,0.0,173.396,-94.4,-949.0,100010904350,2025-03-31 15:59:51.184547
8294529599,10294500852,return_refund,2025-02-02 03:48:32,9655939185,599.004,-583.955,-583.955,0.0,109.445,-94.4,-599.0,0.0,0.0,0.0,100012652669,2025-03-31 15:59:51.184547
8314047790,10314019194,exchange,2025-02-11 09:47:46,9662186759,699.006,-642.082,-642.082,0.0,127.718,-70.8,-699.0,0.0,0.0,0.0,100015299431,2025-03-31 15:59:51.184547
8303593424,10303564734,exchange,2025-02-04 11:20:06,9658833824,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100013430803,2025-03-31 15:59:51.184547
8292646703,10292617930,return_refund,2025-02-02 07:17:51,9655343031,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100012595411,2025-03-31 15:59:51.184547
8320849085,10320820581,exchange,2025-02-17 11:43:05,9664416201,998.992,-875.469,-875.469,0.0,182.531,-59.0,-999.0,0.0,0.0,0.0,100017257676,2025-03-31 15:59:51.184547
8287858413,10287829578,return_refund,2025-01-25 06:54:38,9653745593,798.998,-747.411,-747.411,0.0,131.372,-84.9482,-719.0,14.617,-9.4518,-80.0,100010606316,2025-03-31 15:59:51.184547
8301509048,10301480354,exchange,2025-02-02 13:01:08,9658076950,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013005863,2025-03-31 15:59:51.184547
8299506261,10299477559,return_refund,2025-02-01 11:11:17,9657468983,699.006,-630.282,-630.282,0.0,127.718,-59.0,-699.0,0.0,0.0,0.0,100012559125,2025-03-31 15:59:51.184547
8297975601,10297946892,exchange,2025-01-30 18:59:15,9656977114,899.0,-805.54,-805.54,0.0,164.26,-70.8,-899.0,0.0,0.0,0.0,100012265793,2025-03-31 15:59:51.184547
8317034646,10317006086,return_refund,2025-02-14 13:01:01,9663122285,649.005,-624.818,-624.818,0.0,112.37,-89.45462,-615.0,6.212,-4.94538,-34.0,100016013049,2025-03-31 15:59:51.184547
8287983630,10287954796,exchange,2025-01-24 10:54:32,9653823760,698.996,-642.083,-642.083,0.0,114.927,-63.70938,-629.0,12.79,-7.09062,-70.0,100010714405,2025-03-31 15:59:51.184547
8306334323,10306305645,return_refund,2025-02-08 09:51:46,9659718635,849.01,-776.475,-776.475,0.0,155.125,-82.6,-849.0,0.0,0.0,0.0,100013819136,2025-03-31 15:59:51.184547
8306795531,10306766856,return_refund,2025-02-09 07:18:36,9659910810,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100014423044,2025-03-31 15:59:51.184547
8310030589,10310001958,return_refund,2025-02-22 09:14:34,9660825314,799.008,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100017871607,2025-03-31 15:59:51.184547
8300486693,10300457997,return_refund,2025-02-03 07:04:35,9657785094,699.006,-642.082,-642.082,0.0,0.0,0.0,0.0,127.718,-70.8,-699.0,100012974820,2025-03-31 15:59:51.184547
8297892269,10297863559,return_refund,2025-02-06 15:27:46,9656964828,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100013348326,2025-03-31 15:59:51.184547
8318940778,10318912229,return_refund,2025-02-17 14:56:33,9663701614,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016643846,2025-03-31 15:59:51.184547
8314328583,10314299987,return_refund,2025-02-15 11:20:46,9662292931,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100015978745,2025-03-31 15:59:51.184547
8312914145,10312885542,return_refund,2025-02-18 07:39:30,9661766323,698.996,-665.682,-665.682,0.0,127.718,-94.4,-699.0,0.0,0.0,0.0,100016828173,2025-03-31 15:59:51.184547
8316571334,10316542773,return_refund,2025-02-18 14:28:37,9662975432,798.998,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100016498580,2025-03-31 15:59:51.184547
8318543985,10318515431,exchange,2025-02-13 15:10:42,9663662288,948.99,-834.604,-834.604,0.0,173.396,-59.0,-949.0,0.0,0.0,0.0,100015817442,2025-03-31 15:59:51.184547
8286434844,10286405981,return_refund,2025-01-26 15:40:47,9653197484,727.997,-689.384,-689.384,0.0,122.236,-86.74888,-669.0,10.78,-7.65112,-59.0,100010920159,2025-03-31 15:59:51.184547
8306128108,10306099426,return_refund,2025-02-10 06:45:56,9659647655,798.998,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100014724157,2025-03-31 15:59:51.184547
8290695219,10290666419,return_refund,2025-01-25 10:27:54,9654624201,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100010564516,2025-03-31 15:59:51.184547
8309934176,10309905540,return_refund,2025-02-12 06:41:16,9660800902,599.004,-601.655,-601.655,0.0,109.445,-112.1,-599.0,0.0,0.0,0.0,100015307032,2025-03-31 15:59:51.184547
8320692480,10320663973,return_refund,2025-02-17 08:06:15,9664345264,599.004,-560.355,-560.355,0.0,0.0,0.0,0.0,109.445,-70.8,-599.0,100016576829,2025-03-31 15:59:51.184547
8308807451,10308778806,return_refund,2025-02-11 10:26:24,9660541666,798.998,-747.411,-747.411,0.0,0.0,0.0,0.0,145.989,-94.4,-799.0,100014867925,2025-03-31 15:59:51.184547
8314238243,10314209647,return_refund,2025-02-14 06:41:57,9662248138,949.001,-846.396,-846.396,0.0,155.123,-63.33886,-848.99,18.271,-7.46114,-100.0,100015687566,2025-03-31 15:59:51.184547
8318601954,10318573401,exchange,2025-02-14 15:26:03,9663727808,799.008,-723.811,-723.811,0.0,145.989,-70.8,-799.0,0.0,0.0,0.0,100016166324,2025-03-31 15:59:51.184547
8298946036,10298917333,exchange,2025-01-31 15:03:20,9657270949,799.008,-747.411,-747.411,0.0,145.989,-94.4,-799.0,0.0,0.0,0.0,100013037416,2025-03-31 15:59:51.184547
8281427186,10281398187,return_refund,2025-02-05 09:09:57,9651772612,698.996,-665.682,-665.682,0.0,108.533,-80.21994,-594.0,19.185,-14.18006,-105.0,100013417913,2025-03-31 15:59:51.184547
